id,Final,Attend,Year,Semester,Class,Platform
38002,0.1675,0.15789473699999998,2016,Spring,102,LaunchPad
22021,0.919772727,0.9736842109999999,2016,Spring,102,LaunchPad
37034,0.847045455,0.947368421,2016,Spring,102,LaunchPad
47654,0.9034090909999999,0.605263158,2016,Spring,102,LaunchPad
98896,0.832045455,0.894736842,2016,Spring,102,LaunchPad
79446,0.4525,0.447368421,2016,Spring,102,LaunchPad
40500,0.691363636,0.947368421,2016,Spring,102,LaunchPad
06869,0.633636364,0.894736842,2016,Spring,102,LaunchPad
09577,0.725454545,0.947368421,2016,Spring,102,LaunchPad
93006,0.9938636359999999,0.9736842109999999,2016,Spring,102,LaunchPad
66156,0.6925,0.9736842109999999,2016,Spring,102,LaunchPad
43364,0.1975,0.21052631600000002,2016,Spring,102,LaunchPad
90311,0.610681818,0.842105263,2016,Spring,102,LaunchPad
32828,0.764318182,0.947368421,2016,Spring,102,LaunchPad
39341,0.791818182,0.842105263,2016,Spring,102,LaunchPad
02691,0.610454545,1.0,2016,Spring,102,LaunchPad
12899,0.691363636,0.763157895,2016,Spring,102,LaunchPad
68775,0.195,0.552631579,2016,Spring,102,LaunchPad
52299,0.7077272729999999,0.921052632,2016,Spring,102,LaunchPad
67827,0.894772727,0.9736842109999999,2016,Spring,102,LaunchPad
58881,0.22,0.131578947,2016,Spring,102,LaunchPad
01087,0.919772727,0.921052632,2016,Spring,102,LaunchPad
01769,0.8868181820000001,0.9736842109999999,2016,Spring,102,LaunchPad
03642,0.2425,0.184210526,2016,Spring,102,LaunchPad
12922,0.715454545,0.9736842109999999,2016,Spring,102,LaunchPad
93375,0.9059090909999999,0.815789474,2016,Spring,102,LaunchPad
87606,0.1075,0.342105263,2016,Spring,102,LaunchPad
90710,0.155,0.236842105,2016,Spring,102,LaunchPad
47060,0.697045455,0.815789474,2016,Spring,102,LaunchPad
73733,0.7388636359999999,0.947368421,2016,Spring,102,LaunchPad
95533,0.898409091,0.842105263,2016,Spring,102,LaunchPad
23734,0.803181818,1.0,2016,Spring,102,LaunchPad
30163,0.318863636,0.684210526,2016,Spring,102,LaunchPad
73736,0.6915909090000001,0.947368421,2016,Spring,102,LaunchPad
57032,0.636136364,0.763157895,2016,Spring,102,LaunchPad
36853,0.692272727,0.7894736840000001,2016,Spring,102,LaunchPad
17614,0.285,0.21052631600000002,2016,Spring,102,LaunchPad
54622,0.7438636359999999,0.842105263,2016,Spring,102,LaunchPad
07662,0.9836363640000001,0.8684210529999999,2016,Spring,102,LaunchPad
06702,0.743409091,0.894736842,2016,Spring,102,LaunchPad
01743,0.205,0.8684210529999999,2016,Spring,102,LaunchPad
60163,0.696818182,0.894736842,2016,Spring,102,LaunchPad
08798,0.822045455,1.0,2016,Spring,102,LaunchPad
93014,0.777106154,0.684210526,2016,Fall,102,EconLab
09805,0.943428571,0.736842105,2016,Fall,102,EconLab
72291,0.741857778,0.6315789470000001,2016,Fall,102,EconLab
93246,0.6927722340000001,0.684210526,2016,Fall,102,EconLab
83469,0.68,0.7105263159999999,2016,Fall,102,EconLab
08407,0.909090794,0.684210526,2016,Fall,102,EconLab
46500,0.558955238,0.5,2016,Fall,102,EconLab
10543,0.342873651,0.473684211,2016,Fall,102,EconLab
14765,0.326061587,0.473684211,2016,Fall,102,EconLab
45136,0.217444444,0.42105263200000004,2016,Fall,102,EconLab
27332,0.597913968,0.657894737,2016,Fall,102,EconLab
32556,0.9576593409999999,0.736842105,2016,Fall,102,EconLab
